time,temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),precipitation_sum (mm),precipitation_hours (h),sunshine_duration (s),wind_speed_10m_max (km/h),weather_code (wmo code),wind_direction_10m_dominant (°),relative_humidity_2m_mean (%)
2024-09-08,26.4,22.7,17.10,17.10,21.0,2798.41,18.7,63,278,91
2024-09-09,25.0,22.6,11.30,11.30,17.0,0.00,22.0,61,272,91
2024-09-10,29.2,22.4,2.50,2.50,7.0,22765.22,24.2,61,267,79
2024-09-11,29.4,22.0,0.10,0.10,1.0,40863.77,24.9,51,259,75
2024-09-12,28.7,22.1,0.00,0.00,0.0,41080.83,23.8,3,266,74
2024-09-13,28.6,21.9,0.00,0.00,0.0,40381.21,21.5,3,275,73
2024-09-14,29.1,21.6,0.00,0.00,0.0,41611.11,21.9,3,283,74
2024-09-15,29.4,21.8,0.00,0.00,0.0,41876.45,20.8,3,282,73
2024-09-16,27.8,22.1,0.80,0.80,5.0,36202.86,21.2,51,295,75
2024-09-17,29.8,21.1,0.00,0.00,0.0,41203.21,21.7,3,295,72
2024-09-18,29.5,21.0,0.10,0.10,1.0,41228.39,14.7,51,289,75
2024-09-19,30.4,21.1,0.00,0.00,0.0,41012.92,8.7,3,288,74
2024-09-20,30.9,22.0,0.40,0.40,4.0,36033.34,14.7,51,313,77
2024-09-21,29.5,22.1,6.10,6.10,10.0,27059.87,16.1,63,309,86
2024-09-22,29.3,22.2,2.80,2.80,8.0,25452.54,17.3,61,321,86
2024-09-23,29.2,22.1,24.40,24.40,14.0,16906.53,11.7,63,312,88
2024-09-24,29.2,22.5,12.40,12.40,11.0,29639.87,11.1,63,294,85
2024-09-25,28.7,22.7,11.00,11.00,14.0,20388.35,14.0,63,259,87
2024-09-26,27.8,22.9,8.60,8.60,8.0,12524.53,20.2,63,246,84
2024-09-27,29.0,22.5,0.00,0.00,0.0,25127.19,18.8,3,242,79
2024-09-28,29.6,22.0,0.00,0.00,0.0,39873.88,13.9,3,247,79
2024-09-29,30.7,22.7,1.00,1.00,8.0,39818.90,8.0,51,145,80
2024-09-30,29.9,22.5,3.50,3.50,9.0,37632.69,8.3,61,244,85
2024-10-01,31.2,22.4,3.40,3.40,7.0,39626.27,11.2,61,324,81
2024-10-02,31.8,22.5,2.40,2.40,4.0,39600.00,19.5,61,288,81
2024-10-03,31.5,22.5,1.10,1.10,2.0,39600.00,14.8,55,300,82
2024-10-04,30.6,22.4,0.10,0.10,1.0,39600.00,12.3,51,297,81
2024-10-05,30.4,22.2,2.50,2.50,4.0,37239.18,18.2,61,298,85
2024-10-06,30.7,21.6,1.10,1.10,3.0,38925.05,19.8,53,49,82
2024-10-07,30.0,21.6,2.10,2.10,8.0,36902.73,15.3,55,90,79
2024-10-08,29.6,21.6,0.20,0.20,2.0,39600.00,12.2,51,106,80
2024-10-09,30.1,22.5,2.70,2.70,8.0,38091.35,15.7,55,118,82
2024-10-10,29.1,22.5,1.50,1.50,9.0,39600.00,16.3,53,107,83
2024-10-11,29.6,22.6,1.80,1.80,10.0,32856.39,19.7,53,117,84
2024-10-12,29.5,22.3,4.20,4.20,8.0,34858.01,16.1,61,119,85
2024-10-13,29.6,21.0,2.70,2.70,7.0,38603.43,13.8,61,107,83
2024-10-14,28.5,21.0,0.20,0.20,2.0,26790.50,10.6,51,83,83
2024-10-15,29.4,22.0,11.90,11.90,13.0,18725.72,15.0,63,96,85
2024-10-16,29.4,21.9,5.70,5.70,6.0,27803.82,15.9,63,83,85
2024-10-17,29.0,22.6,7.90,7.90,9.0,32926.40,20.5,63,94,86
2024-10-18,28.8,22.0,2.50,2.50,10.0,36000.00,18.4,55,111,86
2024-10-19,30.2,21.5,0.90,0.90,8.0,36947.70,19.1,51,102,83
2024-10-20,29.4,20.8,5.90,5.90,13.0,32400.00,14.3,63,76,86
2024-10-21,29.5,20.9,1.20,1.20,5.0,39600.00,11.6,53,76,83
2024-10-22,29.5,20.9,6.10,6.10,7.0,32333.37,6.9,63,35,86
2024-10-23,30.5,19.6,0.00,0.00,0.0,39600.00,13.3,3,12,72
2024-10-24,30.7,19.5,0.00,0.00,0.0,36866.52,11.3,3,325,67
2024-10-25,30.1,19.9,0.00,0.00,0.0,39600.00,15.1,3,323,62
2024-10-26,30.1,18.7,0.40,0.40,2.0,39600.00,19.2,51,352,68
2024-10-27,30.5,18.9,0.00,0.00,0.0,39600.00,12.5,1,316,66
2024-10-28,30.2,20.0,0.00,0.00,0.0,39600.00,7.2,2,143,66
2024-10-29,30.5,21.0,0.10,0.10,1.0,39600.00,8.3,51,310,70
2024-10-30,30.2,21.1,14.70,14.70,10.0,27412.18,16.4,63,41,83
2024-10-31,28.7,21.2,3.10,3.10,10.0,28952.41,10.4,55,82,85
2024-11-01,30.1,21.3,6.10,6.10,3.0,38347.62,12.2,63,54,85
2024-11-02,29.1,20.6,1.60,1.60,6.0,37158.82,14.1,53,74,82
2024-11-03,28.4,20.5,1.20,1.20,5.0,36002.12,14.2,53,88,79
2024-11-04,29.5,18.7,0.00,0.00,0.0,39600.00,10.5,3,80,74
2024-11-05,29.7,18.1,0.00,0.00,0.0,38098.86,11.2,3,53,64
2024-11-06,30.2,18.1,0.00,0.00,0.0,39600.00,12.7,1,30,59
2024-11-07,29.8,17.8,0.00,0.00,0.0,39600.00,9.5,2,39,62
2024-11-08,29.5,17.5,0.00,0.00,0.0,39600.00,10.3,1,66,66
2024-11-09,29.8,18.1,0.00,0.00,0.0,39600.00,11.0,0,44,66
2024-11-10,29.9,18.6,0.00,0.00,0.0,39600.00,12.4,3,38,57
2024-11-11,29.3,19.2,0.00,0.00,0.0,39600.00,14.5,3,31,60
2024-11-12,29.9,20.5,0.00,0.00,0.0,37948.98,12.9,3,60,58
2024-11-13,30.3,22.0,0.00,0.00,0.0,33208.88,11.8,3,80,62
2024-11-14,29.5,21.9,1.00,1.00,7.0,13304.69,11.6,51,90,77
2024-11-15,30.6,21.6,1.40,1.40,4.0,39600.00,10.1,53,75,62
2024-11-16,30.6,21.7,0.00,0.00,0.0,39600.00,9.9,3,51,46
2024-11-17,29.5,20.4,0.00,0.00,0.0,39600.00,10.0,3,48,47
2024-11-18,28.5,19.9,0.00,0.00,0.0,39600.00,9.8,3,62,49
2024-11-19,28.3,19.0,0.00,0.00,0.0,39600.00,10.2,0,60,49
2024-11-20,28.1,18.8,0.00,0.00,0.0,39600.00,8.6,2,74,50
2024-11-21,28.3,19.2,0.00,0.00,0.0,39600.00,7.5,2,79,49
2024-11-22,28.5,19.1,0.00,0.00,0.0,39600.00,9.6,2,64,50
2024-11-23,28.3,19.0,0.00,0.00,0.0,39600.00,8.3,3,78,52
2024-11-24,28.4,19.0,0.00,0.00,0.0,39600.00,9.6,3,53,53
2024-11-25,27.5,18.6,0.00,0.00,0.0,39565.71,10.4,3,44,51
2024-11-26,28.8,18.5,0.00,0.00,0.0,39531.43,12.2,3,35,48
2024-11-27,27.5,18.5,0.00,0.00,0.0,39497.23,11.5,3,31,46
2024-11-28,26.9,18.0,0.00,0.00,0.0,37700.04,15.7,3,32,44
2024-11-29,29.0,17.9,0.00,0.00,0.0,36358.35,10.8,3,31,55
2024-11-30,29.0,21.1,0.00,0.00,0.0,29249.26,14.9,3,37,68
2024-12-01,28.0,21.9,3.00,3.00,11.0,25845.10,14.5,55,57,78
2024-12-02,27.2,21.3,3.20,3.20,13.0,16755.15,12.8,53,81,86
2024-12-03,27.4,21.4,2.50,2.50,13.0,28800.00,13.5,53,106,86
2024-12-04,28.2,21.8,0.50,0.50,5.0,38625.23,11.2,51,107,79
2024-12-05,27.4,21.1,12.20,12.20,7.0,22113.83,8.5,63,95,85
2024-12-06,29.1,21.2,3.10,3.10,8.0,36008.53,10.3,61,119,78
2024-12-07,30.0,21.1,1.40,1.40,5.0,28800.00,8.7,53,213,71
2024-12-08,28.6,21.8,1.10,1.10,8.0,29674.41,8.3,51,144,78
2024-12-09,27.8,21.1,1.00,1.00,7.0,38733.25,8.3,51,31,78
2024-12-10,28.2,18.9,0.60,0.60,3.0,32400.00,13.0,51,56,68
2024-12-11,27.1,17.7,0.00,0.00,0.0,37973.16,9.3,3,49,55
2024-12-12,27.4,17.5,0.00,0.00,0.0,37865.59,7.4,3,44,52
2024-12-13,26.9,17.8,0.00,0.00,0.0,38924.37,8.8,3,49,53
2024-12-14,26.6,17.3,0.00,0.00,0.0,38890.50,8.8,3,49,54
2024-12-15,26.5,15.9,0.00,0.00,0.0,38857.43,8.0,2,42,48
2024-12-16,27.0,15.4,0.00,0.00,0.0,38825.24,7.1,3,68,51
2024-12-17,27.5,15.2,0.00,0.00,0.0,38794.04,7.5,3,58,53
2024-12-18,28.0,16.6,0.00,0.00,0.0,38763.91,8.3,3,35,50
2024-12-19,28.9,18.5,0.00,0.00,0.0,35161.69,9.6,3,98,65
2024-12-20,29.4,20.2,0.00,0.00,0.0,28263.45,8.1,3,57,73
2024-12-21,29.9,20.0,0.00,0.00,0.0,32400.00,9.3,3,46,66
2024-12-22,28.5,20.1,0.00,0.00,0.0,32259.06,10.9,3,83,65
2024-12-23,28.5,19.8,0.00,0.00,0.0,38433.63,8.9,3,101,61
2024-12-24,28.5,21.0,0.00,0.00,0.0,36000.00,13.2,3,105,62
2024-12-25,27.7,20.0,0.20,0.20,2.0,31002.29,12.1,51,92,77
2024-12-26,25.9,20.6,0.50,0.50,5.0,20274.48,14.1,51,105,85
2024-12-27,26.4,19.1,1.80,1.80,5.0,27110.58,17.2,53,124,75
2024-12-28,27.9,18.8,0.00,0.00,0.0,38226.66,12.1,1,135,71
2024-12-29,28.9,19.2,0.00,0.00,0.0,37970.46,9.4,0,112,64
2024-12-30,30.0,19.4,0.00,0.00,0.0,38246.68,9.0,1,87,53
2024-12-31,28.7,19.9,0.00,0.00,0.0,38255.68,8.2,3,82,58
2025-01-01,28.5,19.0,0.00,0.00,0.0,37998.04,10.2,3,50,57
2025-01-02,28.1,18.6,0.00,0.00,0.0,36677.29,9.7,3,40,44
2025-01-03,28.9,18.1,0.00,0.00,0.0,38278.23,9.4,3,60,40
2025-01-04,28.9,17.0,0.00,0.00,0.0,38284.11,9.9,3,62,43
2025-01-05,28.1,16.4,0.00,0.00,0.0,38289.13,9.5,0,123,56
2025-01-06,27.5,17.6,0.00,0.00,0.0,38028.58,8.8,2,129,57
2025-01-07,28.5,18.0,0.00,0.00,0.0,37767.70,10.4,3,54,52
2025-01-08,27.1,17.7,0.00,0.00,0.0,37850.93,9.2,1,54,44
2025-01-09,25.8,17.0,0.00,0.00,0.0,37773.06,11.3,2,93,53
2025-01-10,26.4,17.3,0.00,0.00,0.0,37247.93,12.5,3,118,62
2025-01-11,26.8,17.8,0.00,0.00,0.0,37249.70,12.5,3,120,62
2025-01-12,27.7,18.0,0.00,0.00,0.0,33650.86,10.3,3,108,62
2025-01-13,28.6,19.0,0.00,0.00,0.0,35679.81,11.7,3,99,60
2025-01-14,28.5,18.4,0.00,0.00,0.0,37251.33,10.8,3,108,62
2025-01-15,28.0,18.7,0.00,0.00,0.0,31418.05,12.2,3,111,65
2025-01-16,28.2,18.9,0.00,0.00,0.0,36726.95,10.8,2,96,63
2025-01-17,28.4,18.9,0.00,0.00,0.0,36725.82,12.0,2,76,62
2025-01-18,26.9,18.5,0.00,0.00,0.0,33895.34,10.9,3,88,63
2025-01-19,29.3,19.0,0.00,0.00,0.0,37885.11,9.7,3,50,47
2025-01-20,29.5,19.1,0.00,0.00,0.0,38119.52,9.7,2,60,43
2025-01-21,30.5,18.2,0.00,0.00,0.0,38611.84,9.6,3,104,40
2025-01-22,30.0,18.5,0.00,0.00,0.0,38585.19,9.9,0,115,50
2025-01-23,29.6,18.5,0.00,0.00,0.0,38299.86,11.6,3,120,62
2025-01-24,30.5,18.8,0.00,0.00,0.0,38530.25,10.1,3,122,56
2025-01-25,31.3,18.3,0.00,0.00,0.0,38759.94,9.8,3,117,48
2025-01-26,30.1,19.5,0.00,0.00,0.0,38731.52,9.5,3,108,48
2025-01-27,31.2,19.1,0.00,0.00,0.0,38958.97,9.9,3,101,47
2025-01-28,31.0,19.2,0.00,0.00,0.0,38929.20,10.9,3,132,47
2025-01-29,30.5,19.6,0.00,0.00,0.0,38387.11,10.9,3,118,54
2025-01-30,31.0,19.2,0.00,0.00,0.0,39122.80,9.2,3,156,51
2025-01-31,32.3,19.6,0.00,0.00,0.0,39090.84,10.7,3,136,48
2025-02-01,32.2,21.0,0.00,0.00,0.0,39312.58,9.7,3,130,41
2025-02-02,32.3,21.3,0.00,0.00,0.0,38263.51,11.0,3,112,42
2025-02-03,32.2,20.7,0.00,0.00,0.0,39752.40,11.2,1,131,43
2025-02-04,33.1,20.0,0.00,0.00,0.0,39717.78,10.2,3,154,41
2025-02-05,33.3,22.0,0.00,0.00,0.0,38420.18,12.4,3,141,37
2025-02-06,32.3,21.5,0.00,0.00,0.0,39899.08,12.7,0,122,43
2025-02-07,32.0,21.9,0.00,0.00,0.0,35618.47,10.7,3,107,47
2025-02-08,32.2,22.1,0.00,0.00,0.0,39826.98,11.2,2,84,43
2025-02-09,31.5,22.0,0.00,0.00,0.0,40292.49,10.3,0,93,45
2025-02-10,32.2,21.4,0.00,0.00,0.0,40005.20,12.2,2,122,47
2025-02-11,33.7,21.5,0.00,0.00,0.0,39585.07,12.0,3,131,43
2025-02-12,34.3,22.0,0.00,0.00,0.0,40181.52,10.9,1,229,40
2025-02-13,33.5,21.5,0.00,0.00,0.0,41068.44,9.8,1,336,39
2025-02-14,32.8,21.1,0.00,0.00,0.0,41073.93,6.4,0,47,38
2025-02-15,32.9,20.5,0.00,0.00,0.0,41278.26,10.9,0,33,33
2025-02-16,33.5,20.4,0.00,0.00,0.0,41331.58,8.8,0,122,32
2025-02-17,34.3,21.4,0.00,0.00,0.0,41385.31,11.6,0,147,34
2025-02-18,34.7,21.9,0.00,0.00,0.0,41439.71,11.8,0,194,37
2025-02-19,34.0,23.0,0.00,0.00,0.0,40826.12,9.3,1,217,37
2025-02-20,33.9,23.4,0.50,0.50,1.0,40597.85,8.6,53,136,45
2025-02-21,32.8,23.2,0.00,0.00,0.0,41579.02,9.6,1,108,47
2025-02-22,33.8,22.2,0.00,0.00,0.0,41663.02,11.0,0,348,40
2025-02-23,33.2,23.0,0.00,0.00,0.0,41720.03,12.9,0,63,32
2025-02-24,32.3,21.7,0.00,0.00,0.0,41777.39,10.9,0,97,33
2025-02-25,31.8,21.0,0.00,0.00,0.0,41835.07,10.8,2,100,43
2025-02-26,31.8,21.6,0.00,0.00,0.0,41893.01,10.7,0,93,45
2025-02-27,32.3,21.6,0.00,0.00,0.0,41951.18,10.2,1,99,45
2025-02-28,32.5,21.6,0.00,0.00,0.0,42009.52,11.6,3,116,49
2025-03-01,32.8,21.5,0.00,0.00,0.0,42067.99,10.3,3,117,42
2025-03-02,34.5,22.5,0.00,0.00,0.0,39332.76,11.7,3,119,33
2025-03-03,35.6,23.5,0.00,0.00,0.0,42185.11,11.9,3,324,30
2025-03-04,36.0,22.8,0.00,0.00,0.0,40182.91,13.5,3,36,32
2025-03-05,33.7,21.9,0.00,0.00,0.0,42302.18,11.5,3,14,30
2025-03-06,32.5,21.0,0.00,0.00,0.0,42360.59,11.1,3,17,23
2025-03-07,33.3,19.2,0.00,0.00,0.0,42418.84,9.7,0,53,26
2025-03-08,35.8,19.8,0.00,0.00,0.0,42476.85,9.9,0,101,26
2025-03-09,34.7,21.7,0.00,0.00,0.0,42534.88,12.7,1,112,41
2025-03-10,32.6,20.6,0.00,0.00,0.0,41703.91,12.2,2,108,52
2025-03-11,33.6,22.0,0.00,0.00,0.0,42652.02,13.4,1,103,44
2025-03-12,35.8,22.4,0.00,0.00,0.0,42711.05,10.8,3,144,35
2025-03-13,37.6,23.6,0.00,0.00,0.0,41178.12,9.4,3,196,31
2025-03-14,37.3,25.5,0.00,0.00,0.0,42136.88,10.5,3,163,30
2025-03-15,37.4,26.0,0.00,0.00,0.0,42755.62,13.9,0,144,26
2025-03-16,37.2,25.3,0.00,0.00,0.0,42767.95,12.7,0,160,22
2025-03-17,37.6,24.9,0.00,0.00,0.0,39600.00,12.1,3,166,26
2025-03-18,37.0,25.9,0.00,0.00,0.0,42791.95,13.6,3,132,30
2025-03-19,36.0,22.6,0.00,0.00,0.0,42803.70,13.9,0,138,39
2025-03-20,35.3,22.0,0.00,0.00,0.0,42815.33,13.8,1,143,50
2025-03-21,35.8,22.4,0.00,0.00,0.0,41122.64,18.1,2,165,48
2025-03-22,33.8,23.0,0.50,0.50,2.0,40270.75,11.3,51,127,65
2025-03-23,32.2,22.8,0.10,0.10,1.0,42849.96,9.4,51,129,62
2025-03-24,33.2,22.8,0.00,0.00,0.0,42861.54,9.2,0,82,52
2025-03-25,34.5,23.0,0.00,0.00,0.0,42873.21,10.1,0,100,41
2025-03-26,36.2,24.0,0.00,0.00,0.0,42885.00,13.1,3,140,34
2025-03-27,37.5,25.0,0.00,0.00,0.0,42896.96,15.4,3,238,32
2025-03-28,37.8,26.0,0.00,0.00,0.0,42909.05,8.4,3,194,31
2025-03-29,37.6,26.2,0.00,0.00,0.0,36757.16,10.3,3,219,31
2025-03-30,38.0,26.5,0.00,0.00,0.0,42932.74,13.3,3,128,28
2025-03-31,37.0,24.6,0.00,0.00,0.0,42944.36,11.7,1,135,33
2025-04-01,35.2,23.8,0.00,0.00,0.0,42955.88,12.3,1,111,50
2025-04-02,32.8,23.3,0.10,0.10,1.0,42754.09,11.8,51,118,55
2025-04-03,30.2,21.5,11.60,11.60,10.0,32400.00,9.8,63,148,76
2025-04-04,30.5,21.4,0.70,0.70,1.0,41996.24,11.7,53,119,71
2025-04-05,32.5,23.5,0.00,0.00,0.0,43001.51,6.6,3,118,61
2025-04-06,34.5,23.1,0.00,0.00,0.0,43012.98,8.3,1,204,51
2025-04-07,36.0,23.8,0.00,0.00,0.0,43024.52,11.5,1,119,42
2025-04-08,35.6,23.9,0.10,0.10,1.0,39585.61,11.5,51,117,49
2025-04-09,36.8,23.8,0.00,0.00,0.0,41764.59,13.1,1,111,43
2025-04-10,37.1,25.4,0.00,0.00,0.0,43060.02,11.9,3,247,39
2025-04-11,37.0,24.2,0.00,0.00,0.0,43072.23,16.4,1,289,33
2025-04-12,37.1,25.1,0.00,0.00,0.0,43084.68,14.1,3,306,27
2025-04-13,37.0,25.0,0.00,0.00,0.0,43097.41,10.4,3,25,31
2025-04-14,36.9,24.9,0.00,0.00,0.0,43110.44,10.9,1,254,32
2025-04-15,36.2,24.5,0.00,0.00,0.0,43123.81,12.3,1,200,42
2025-04-16,36.2,24.2,0.00,0.00,0.0,42969.46,15.1,1,193,50
2025-04-17,35.9,25.1,0.30,0.30,2.0,43151.62,10.3,51,200,51
2025-04-18,37.2,25.6,0.00,0.00,0.0,41985.78,10.1,3,210,44
2025-04-19,35.3,26.7,1.70,1.70,2.0,38675.64,8.8,55,221,50
2025-04-20,37.8,27.0,0.00,0.00,0.0,42964.20,11.5,2,215,39
2025-04-21,37.8,26.7,0.10,0.10,1.0,41960.66,10.4,51,193,41
2025-04-22,38.5,27.7,0.10,0.10,1.0,43200.00,9.4,51,190,38
2025-04-23,38.3,28.0,0.00,0.00,0.0,43200.00,10.4,1,188,35
2025-04-24,38.7,27.8,0.00,0.00,0.0,42592.31,11.9,3,204,33
2025-04-25,38.4,28.1,0.00,0.00,0.0,39654.37,9.8,3,218,36
2025-04-26,37.5,27.0,0.00,0.00,0.0,42524.59,9.6,3,188,44
2025-04-27,32.9,24.6,8.20,8.20,4.0,28713.75,11.1,63,125,63
2025-04-28,37.0,24.9,0.00,0.00,0.0,43200.00,11.1,1,161,46
2025-04-29,36.9,25.0,0.00,0.00,0.0,38568.23,10.3,3,182,43
2025-04-30,38.4,25.1,0.00,0.00,0.0,43200.00,12.2,3,171,46
2025-05-01,37.9,25.3,0.00,0.00,0.0,43040.66,10.4,3,139,48
2025-05-02,38.7,25.5,0.00,0.00,0.0,43200.00,12.6,2,139,44
2025-05-03,38.5,26.1,0.00,0.00,0.0,43334.12,12.1,1,225,36
2025-05-04,38.5,24.0,0.00,0.00,0.0,43321.12,14.5,1,163,46
2025-05-05,37.5,23.9,0.00,0.00,0.0,43308.63,10.2,1,284,38
2025-05-06,36.8,24.9,0.00,0.00,0.0,42850.12,8.4,2,202,39
2025-05-07,36.0,24.8,0.80,0.80,1.0,42897.40,11.9,53,223,36
2025-05-08,35.2,25.2,0.00,0.00,0.0,42415.77,12.8,2,228,39
2025-05-09,35.6,25.0,0.00,0.00,0.0,42407.73,10.9,1,224,38
2025-05-10,36.5,26.7,0.00,0.00,0.0,43176.75,10.0,2,222,41
2025-05-11,37.5,26.8,0.20,0.20,2.0,42658.61,12.6,51,266,41
2025-05-12,37.0,26.1,0.00,0.00,0.0,43200.00,11.9,3,316,44
2025-05-13,36.5,25.5,0.10,0.10,1.0,42582.00,12.2,51,282,51
2025-05-14,36.9,24.8,2.60,2.60,4.0,36419.02,8.3,61,301,51
2025-05-15,33.6,22.8,9.00,9.00,5.0,38510.19,10.4,63,295,61
2025-05-16,35.5,25.0,0.30,0.30,2.0,36700.13,8.4,51,275,56
2025-05-17,34.9,25.3,0.60,0.60,3.0,39808.89,9.9,51,329,58
2025-05-18,35.2,23.5,7.80,7.80,9.0,38530.61,14.7,63,326,65
2025-05-19,34.0,23.8,2.80,2.80,6.0,31559.69,10.8,61,113,66
2025-05-20,34.5,24.8,3.50,3.50,9.0,37020.43,13.8,53,125,66
2025-05-21,30.1,23.9,24.80,24.80,23.0,28259.86,10.1,63,209,84
2025-05-22,30.8,23.6,3.40,3.40,11.0,27556.41,12.5,61,249,76
2025-05-23,31.5,24.0,0.80,0.80,4.0,36025.30,17.2,53,228,69
2025-05-24,31.0,23.2,1.60,1.60,9.0,31057.03,10.9,51,199,75
2025-05-25,30.4,23.1,2.70,2.70,7.0,39708.33,16.3,55,210,78
2025-05-26,28.8,23.5,1.90,1.90,7.0,18079.83,10.6,53,246,82
2025-05-27,30.7,23.4,1.50,1.50,5.0,31735.09,14.8,53,275,80
2025-05-28,28.0,23.6,4.10,4.10,15.0,12501.65,17.9,53,281,85
2025-05-29,30.9,23.5,5.70,5.70,16.0,4776.17,13.9,55,266,81
2025-05-30,32.2,23.8,0.00,0.00,0.0,41454.97,17.3,3,280,67
2025-05-31,33.5,24.5,0.00,0.00,0.0,43200.00,16.5,3,280,58
2025-06-01,33.0,24.3,0.20,0.20,2.0,43403.03,16.4,51,270,64
2025-06-02,31.9,24.0,1.30,1.30,7.0,36324.73,17.7,51,253,65
2025-06-03,31.8,24.0,0.00,0.00,0.0,36569.36,13.9,3,260,64
2025-06-04,33.0,23.9,0.30,0.30,2.0,43666.80,13.1,51,266,61
2025-06-05,32.5,23.9,0.50,0.50,1.0,39600.00,8.5,53,273,62
2025-06-06,33.8,23.8,0.20,0.20,1.0,37887.51,8.3,51,277,60
2025-06-07,35.3,25.5,0.00,0.00,0.0,43019.25,12.3,3,288,56
2025-06-08,35.1,24.7,0.60,0.60,1.0,40077.14,13.3,53,285,60
2025-06-09,28.6,24.6,6.20,6.20,7.0,8638.12,14.4,61,287,78
2025-06-10,31.5,24.6,1.80,1.80,4.0,30612.76,15.7,53,303,70
2025-06-11,30.1,22.8,6.50,6.50,7.0,25316.44,14.1,63,314,77
2025-06-12,31.1,22.6,5.90,5.90,7.0,33041.73,10.1,63,28,81
2025-06-13,32.0,24.1,1.40,1.40,10.0,42791.66,8.0,53,117,77
2025-06-14,31.4,24.1,1.20,1.20,9.0,41275.57,13.1,51,218,73
2025-06-15,30.9,23.8,5.30,5.30,9.0,42682.71,16.9,61,229,77
2025-06-16,30.1,24.1,1.60,1.60,3.0,36166.50,25.1,61,248,73
2025-06-17,31.8,24.0,0.10,0.10,1.0,40790.05,21.0,51,255,65
2025-06-18,31.4,23.6,0.20,0.20,2.0,37592.70,21.1,51,251,66
2025-06-19,31.5,24.1,2.30,2.30,2.0,30457.65,26.7,61,257,69
2025-06-20,31.5,24.0,0.20,0.20,1.0,28912.53,20.6,51,263,67
2025-06-21,32.5,23.7,0.30,0.30,3.0,41335.90,19.3,51,269,63
2025-06-22,33.0,23.6,1.00,1.00,6.0,42068.46,21.8,51,270,61
2025-06-23,31.7,24.0,0.50,0.50,3.0,17053.27,22.9,51,261,68
2025-06-24,29.4,23.4,12.40,12.40,10.0,15164.20,23.8,63,261,75
2025-06-25,28.9,23.0,13.40,13.40,16.0,13384.05,19.4,63,262,76
2025-06-26,30.0,22.8,3.60,3.60,4.0,27433.89,18.2,63,260,72
2025-06-27,30.4,23.3,1.60,1.60,4.0,33014.80,20.3,53,252,69
2025-06-28,32.0,23.4,0.30,0.30,1.0,33463.32,23.0,51,264,63
2025-06-29,32.0,23.8,1.50,1.50,6.0,32289.97,23.3,51,268,66
2025-06-30,30.5,22.8,11.30,11.30,14.0,12149.50,24.1,63,266,78
2025-07-01,28.0,22.6,8.80,8.80,19.0,5846.26,19.1,61,270,83
2025-07-02,27.8,22.6,3.10,3.10,9.0,3600.00,16.1,53,257,83
2025-07-03,27.6,23.4,1.80,1.80,6.0,13917.28,20.0,53,258,77
2025-07-04,29.9,23.5,11.50,11.50,5.0,31820.25,23.5,63,260,75
2025-07-05,29.9,23.5,2.90,2.90,7.0,27701.25,23.3,61,263,74
2025-07-06,30.8,23.2,3.30,3.30,7.0,25580.69,22.9,61,265,69
2025-07-07,28.9,23.2,2.10,2.10,9.0,15903.35,20.7,53,274,76
2025-07-08,29.8,23.2,1.70,1.70,9.0,38021.03,22.8,53,273,74
2025-07-09,29.9,23.1,0.60,0.60,6.0,33397.73,20.8,51,281,74
2025-07-10,31.4,22.9,0.70,0.70,6.0,42861.14,16.8,51,295,69
2025-07-11,31.6,23.5,0.30,0.30,2.0,43200.00,13.1,51,283,67
2025-07-12,32.2,23.7,1.30,1.30,4.0,43200.00,16.2,53,278,66
2025-07-13,32.0,24.4,0.00,0.00,0.0,43200.00,16.9,3,270,62
2025-07-14,32.3,24.1,1.20,1.20,6.0,41030.30,19.4,51,263,63
2025-07-15,31.1,24.0,2.70,2.70,5.0,32127.55,20.0,55,260,72
2025-07-16,32.2,23.0,7.90,7.90,10.0,36011.96,14.2,63,277,70
