time,temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),precipitation_sum (mm),precipitation_hours (h),sunshine_duration (s),wind_speed_10m_max (km/h),weather_code (wmo code),wind_direction_10m_dominant (°),relative_humidity_2m_mean (%)
2025-07-17,31.2,22.8,8.80,8.80,10.0,41527.77,12.8,63,284,78
2025-07-18,31.1,22.6,7.10,7.10,8.0,34704.38,9.3,63,283,82
2025-07-19,30.2,22.5,8.50,8.50,7.0,36106.57,11.8,63,289,81
2025-07-20,29.5,23.5,2.40,2.40,9.0,29973.60,11.7,55,282,79
2025-07-21,30.3,23.0,2.70,2.70,7.0,24325.52,14.0,55,283,80
2025-07-22,29.0,23.0,6.20,6.20,16.0,25449.86,16.7,63,281,84
2025-07-23,27.5,23.0,8.30,8.30,23.0,8214.70,19.0,61,276,87
2025-07-24,25.6,22.8,7.60,7.60,17.0,26.38,18.1,55,269,87
2025-07-25,26.5,22.5,21.70,21.70,22.0,0.00,21.7,63,265,89
2025-07-26,24.5,22.7,17.20,17.20,21.0,0.00,22.8,63,259,89
2025-07-27,29.3,22.8,0.40,0.40,4.0,42031.10,27.1,51,262,72
2025-07-28,29.9,22.5,0.00,0.00,0.0,43200.00,27.2,3,267,69
2025-07-29,29.5,23.1,0.50,0.50,4.0,40240.10,27.2,51,268,71
2025-07-30,28.5,23.1,2.90,2.90,10.0,42386.09,22.1,55,265,78
2025-07-31,29.3,23.0,1.00,1.00,5.0,34040.05,20.6,51,272,74
2025-08-01,30.3,23.2,0.00,0.00,0.0,41790.13,18.2,3,280,73
2025-08-02,30.8,23.6,0.20,0.20,2.0,43200.00,11.9,51,290,72
2025-08-03,30.7,23.4,0.60,0.60,4.0,39600.00,9.2,51,296,77
2025-08-04,31.0,23.4,4.10,4.10,6.0,27538.53,6.2,63,309,80
2025-08-05,29.6,23.0,11.50,11.50,11.0,40483.96,9.6,63,67,79
2025-08-06,31.5,22.8,2.10,2.10,5.0,42147.29,6.3,61,331,79
2025-08-07,30.0,23.1,27.20,27.20,14.0,26629.67,7.6,63,322,83
2025-08-08,29.5,22.1,1.30,1.30,3.0,30476.01,7.2,53,294,80
2025-08-09,28.1,21.8,4.50,4.50,11.0,27034.51,9.8,61,291,86
2025-08-10,28.5,22.3,15.00,15.00,14.0,23787.04,11.7,63,283,86
2025-08-11,28.5,22.2,9.70,9.70,13.0,31494.60,14.9,63,285,84
2025-08-12,28.5,22.2,5.10,5.10,12.0,25424.36,16.4,55,289,83
2025-08-13,26.2,22.0,16.60,16.60,23.0,19215.71,17.3,61,283,89
2025-08-14,27.4,21.9,4.40,4.40,12.0,17170.80,15.4,61,269,85
2025-08-15,27.6,22.5,3.70,3.70,11.0,20162.17,18.1,61,278,85
2025-08-16,26.9,22.5,2.00,2.00,12.0,16216.46,21.2,51,281,85
2025-08-17,26.6,22.4,12.30,12.30,21.0,7200.00,20.2,61,267,88
2025-08-18,25.7,22.2,13.40,13.40,22.0,2967.66,23.4,61,271,88
2025-08-19,26.9,22.0,5.20,5.20,16.0,24065.58,25.5,55,262,84
2025-08-20,27.5,22.6,2.40,2.40,11.0,28921.20,21.8,53,254,82
2025-08-21,29.4,22.4,0.10,0.10,1.0,42088.62,20.8,51,260,75
2025-08-22,28.9,22.7,0.10,0.10,1.0,29399.80,19.1,51,268,75
2025-08-23,28.8,22.4,0.10,0.10,1.0,35945.60,20.9,51,265,74
2025-08-24,29.1,22.1,0.10,0.10,1.0,39281.06,21.1,51,265,71
2025-08-25,29.4,21.9,0.10,0.10,1.0,43005.67,21.0,51,272,72
2025-08-26,26.7,22.2,24.70,24.70,19.0,13363.67,18.3,63,272,87
2025-08-27,26.7,21.8,29.70,29.70,22.0,5901.95,16.5,63,275,91
2025-08-28,26.5,21.8,9.80,9.80,17.0,18856.12,19.3,61,268,89
2025-08-29,28.6,22.0,0.70,0.70,4.0,36992.37,18.2,51,252,80
2025-08-30,29.5,22.5,0.40,0.40,4.0,43066.08,17.8,51,256,78
2025-08-31,28.0,22.8,3.90,3.90,16.0,27788.04,16.2,53,278,85
2025-09-01,27.9,22.7,7.70,7.70,12.0,13921.07,18.3,63,283,82
2025-09-02,27.0,22.2,4.60,4.60,16.0,7927.83,21.0,61,285,85
2025-09-03,28.8,22.2,0.30,0.30,3.0,19903.34,16.7,51,288,78
2025-09-04,29.4,22.1,0.10,0.10,1.0,36323.93,18.7,51,261,75
2025-09-05,29.0,22.1,0.60,0.60,6.0,42786.91,15.8,51,253,76
2025-09-06,28.9,22.8,0.20,0.20,2.0,38547.28,13.9,51,266,79
2025-09-07,29.3,22.5,0.00,0.00,0.0,41926.74,13.6,3,268,72
2025-09-08,30.0,22.4,0.50,0.50,5.0,39987.95,9.7,51,278,72
2025-09-09,31.8,22.1,1.00,1.00,6.0,39600.00,9.7,51,297,66
2025-09-10,30.6,22.6,12.10,12.10,9.0,32146.02,10.4,63,311,80
2025-09-11,26.6,21.9,21.90,21.90,15.0,17770.31,14.7,63,312,88
2025-09-12,25.6,22.0,5.20,5.20,11.0,3844.20,12.8,63,316,89
2025-09-13,27.2,21.7,15.30,15.30,19.0,13769.51,9.6,63,290,90
2025-09-14,29.2,21.9,3.40,3.40,9.0,38263.43,10.5,53,266,85
2025-09-15,28.9,22.9,4.50,4.50,5.0,35753.90,13.4,61,253,84
2025-09-16,29.4,22.5,7.60,7.60,9.0,32728.30,10.1,63,250,86
2025-09-17,28.8,22.0,2.70,2.70,9.0,36186.12,10.0,53,207,85
2025-09-18,30.0,21.9,11.00,11.00,7.0,40741.95,9.1,63,218,84
2025-09-19,30.3,21.9,10.00,10.00,9.0,39368.71,11.2,63,248,82
2025-09-20,30.0,22.4,3.20,3.20,10.0,39908.98,11.6,53,297,82
2025-09-21,29.6,22.4,9.70,9.70,13.0,36378.35,11.7,61,291,84
2025-09-22,28.4,22.5,13.30,13.30,17.0,18518.45,11.6,61,306,87
2025-09-23,28.6,22.5,2.30,2.30,7.0,31762.17,16.8,53,291,85
2025-09-24,28.3,22.5,0.40,0.40,3.0,32205.84,19.1,51,296,79
2025-09-25,25.6,21.9,7.60,7.60,16.0,0.00,18.0,55,300,85
2025-09-26,27.6,21.6,16.50,16.50,21.0,9546.62,14.7,63,301,89
2025-09-27,25.0,21.8,8.90,8.90,15.0,0.00,15.4,55,263,90
2025-09-28,27.0,21.7,3.30,3.30,6.0,32400.00,19.2,61,239,83
2025-09-29,29.1,21.5,0.00,0.00,0.0,39600.00,14.8,3,265,76
2025-09-30,28.4,22.0,0.10,0.10,1.0,39600.00,15.3,51,279,77
2025-10-01,29.1,22.5,0.20,0.20,2.0,36946.53,16.4,51,281,75
2025-10-02,27.9,23.0,0.00,0.00,0.0,10669.61,13.3,3,283,79
2025-10-03,29.7,23.0,0.00,0.00,0.0,38767.03,15.9,3,282,75
2025-10-04,29.7,23.0,0.80,0.80,3.0,36509.53,11.6,53,283,79
2025-10-05,29.5,22.2,2.30,2.30,6.0,37023.01,12.4,55,297,81
2025-10-06,29.5,21.5,10.20,10.20,6.0,32269.73,12.2,63,296,82
2025-10-07,28.5,21.9,3.40,3.40,5.0,39600.00,9.1,61,321,82
2025-10-08,30.4,22.0,0.80,0.80,6.0,39600.00,9.5,51,351,75
2025-10-09,29.2,22.8,1.00,1.00,6.0,39600.00,8.4,51,4,71
2025-10-10,30.6,21.8,0.00,0.00,0.0,37549.80,9.7,3,340,59
2025-10-11,30.8,22.0,0.00,0.00,0.0,39600.00,12.9,3,5,56
2025-10-12,31.4,22.5,0.00,0.00,0.0,39600.00,9.4,3,27,57
2025-10-13,28.1,22.5,0.20,0.20,1.0,5302.16,10.4,51,32,75
2025-10-14,28.9,22.4,2.10,2.10,9.0,36664.54,12.5,53,93,83
2025-10-15,29.7,22.2,0.70,0.70,4.0,38438.16,13.0,51,99,74
2025-10-16,31.0,22.5,0.00,0.00,0.0,39600.00,13.9,3,92,65
2025-10-17,31.1,23.0,0.70,0.70,5.0,39600.00,14.0,51,83,63
2025-10-18,31.7,22.5,0.00,0.00,0.0,39600.00,11.2,1,70,59
2025-10-19,31.0,22.5,1.80,1.80,6.0,39600.00,13.8,53,85,73
2025-10-20,29.8,22.8,10.30,10.30,4.0,31969.10,9.4,65,104,74
2025-10-21,30.4,22.6,2.20,2.20,7.0,39285.55,14.7,53,100,77
2025-10-22,29.8,22.5,5.20,5.20,11.0,27191.45,15.5,63,99,81
2025-10-23,26.7,22.0,5.70,5.70,18.0,10606.63,17.3,55,99,90
2025-10-24,25.6,21.6,11.70,11.70,15.0,20917.71,10.3,65,111,91
2025-10-25,27.0,21.5,20.50,20.50,16.0,22530.54,10.0,65,121,89
2025-10-26,28.0,21.5,0.90,0.90,6.0,33232.12,10.9,51,118,83
2025-10-27,28.8,21.2,3.80,3.80,10.0,39229.77,10.2,55,150,80
2025-10-28,27.8,22.0,24.00,24.00,17.0,7200.00,16.2,63,318,89
2025-10-29,23.8,21.6,18.20,18.20,14.0,0.00,19.5,63,265,89
2025-10-30,28.4,20.9,0.00,0.00,0.0,30180.13,17.6,3,247,71
2025-10-31,28.5,21.0,0.00,0.00,0.0,39506.62,14.3,3,244,75
2025-11-01,28.7,22.3,0.20,0.20,2.0,39600.00,9.0,51,267,81
2025-11-02,29.1,22.5,0.30,0.30,3.0,39600.00,13.8,51,297,81
2025-11-03,28.8,22.2,1.00,1.00,5.0,39600.00,12.6,51,302,82
2025-11-04,28.2,21.7,1.60,1.60,7.0,32806.70,9.5,53,309,86
2025-11-05,29.6,21.6,0.00,0.00,0.0,39600.00,9.7,3,350,70
2025-11-06,28.7,21.5,0.00,0.00,0.0,35463.99,8.5,3,20,64
2025-11-07,29.5,20.5,0.00,0.00,0.0,39600.00,9.9,3,5,56
2025-11-08,28.9,18.5,0.00,0.00,0.0,39600.00,8.9,3,349,51
2025-11-09,28.0,18.3,0.00,0.00,0.0,39600.00,8.3,0,13,53
2025-11-10,28.8,18.0,0.00,0.00,0.0,39600.00,6.2,1,356,50
2025-11-11,29.2,19.1,0.00,0.00,0.0,39600.00,9.7,1,4,49
2025-11-12,29.5,19.1,0.00,0.00,0.0,39600.00,9.3,0,28,47
2025-11-13,29.0,17.2,0.00,0.00,0.0,39600.00,9.8,0,17,45
2025-11-14,28.1,16.4,0.00,0.00,0.0,39600.00,8.9,1,51,53
2025-11-15,27.8,16.7,0.00,0.00,0.0,39600.00,8.4,3,72,50
2025-11-16,27.9,17.0,0.00,0.00,0.0,39600.00,9.8,3,34,46
2025-11-17,27.6,17.4,0.00,0.00,0.0,39600.00,10.7,3,45,44
2025-11-18,29.1,17.2,0.00,0.00,0.0,39600.00,7.0,3,42,47
2025-11-19,29.0,17.4,0.00,0.00,0.0,39600.00,8.3,0,18,48
2025-11-20,28.9,16.5,0.00,0.00,0.0,39600.00,8.7,0,56,49
2025-11-21,29.6,18.5,0.00,0.00,0.0,39600.00,10.8,3,85,59
2025-11-22,30.5,20.8,0.00,0.00,0.0,39600.00,10.5,3,109,63
2025-11-23,31.2,21.0,0.00,0.00,0.0,39600.00,8.8,3,89,59
2025-11-24,30.1,20.1,0.00,0.00,0.0,39600.00,9.7,3,84,54
2025-11-25,29.3,19.5,0.00,0.00,0.0,34527.96,9.7,3,94,60
2025-11-26,29.0,19.0,0.00,0.00,0.0,32400.00,11.3,3,93,62
2025-11-27,28.5,18.7,0.00,0.00,0.0,39253.30,11.1,3,62,62
2025-11-28,28.1,17.7,0.00,0.00,0.0,39472.11,11.1,3,42,50
2025-11-29,27.0,17.2,0.00,0.00,0.0,37452.18,9.8,3,50,51
2025-11-30,26.9,19.2,0.00,0.00,0.0,25413.31,9.6,3,63,56
2025-12-01,28.2,19.5,0.20,0.20,1.0,38025.48,10.1,51,79,61
2025-12-02,28.8,19.0,0.00,0.00,0.0,31905.71,12.4,3,62,58
2025-12-03,28.5,20.2,0.00,0.00,0.0,35846.72,10.2,3,71,62
2025-12-04,28.4,20.4,0.10,0.10,1.0,38155.10,9.4,51,77,60
2025-12-05,28.2,18.6,0.00,0.00,0.0,39215.29,11.6,3,51,50
2025-12-06,28.3,17.9,0.00,0.00,0.0,39178.84,9.2,3,65,49
2025-12-07,29.1,17.9,0.00,0.00,0.0,39142.71,10.6,3,52,44
2025-12-08,28.9,17.3,0.00,0.00,0.0,39106.99,11.1,2,39,38
2025-12-09,28.8,17.5,0.00,0.00,0.0,39071.76,13.5,0,43,35
2025-12-10,28.6,17.4,0.00,0.00,0.0,39037.12,12.3,2,42,35
2025-12-11,28.2,16.5,0.00,0.00,0.0,39003.14,9.9,1,37,32
2025-12-12,28.1,15.2,0.00,0.00,0.0,38969.91,8.8,0,42,37
2025-12-13,28.3,15.1,0.00,0.00,0.0,38937.52,9.2,0,59,42
2025-12-14,28.2,16.4,0.00,0.00,0.0,38905.38,8.5,3,70,46
2025-12-15,27.7,16.7,0.00,0.00,0.0,38873.07,8.3,3,75,51
2025-12-16,27.9,17.0,0.00,0.00,0.0,38840.70,8.0,2,91,54
2025-12-17,29.2,17.4,0.00,0.00,0.0,38808.36,9.2,0,45,46
2025-12-18,29.0,17.1,0.00,0.00,0.0,38776.15,10.3,3,30,38
2025-12-19,27.5,16.8,0.00,0.00,0.0,38744.16,10.3,3,31,37
2025-12-20,27.3,15.8,0.00,0.00,0.0,38712.48,9.8,3,44,46
2025-12-21,27.0,14.8,0.00,0.00,0.0,38681.22,8.3,3,70,52
2025-12-22,27.5,16.4,0.00,0.00,0.0,38650.46,8.3,3,62,49
2025-12-23,27.5,15.6,0.00,0.00,0.0,38620.30,10.1,3,48,47
2025-12-24,27.0,17.0,0.00,0.00,0.0,38590.82,8.6,3,71,48
2025-12-25,26.8,16.6,0.00,0.00,0.0,38562.14,8.3,0,96,49
2025-12-26,26.5,16.1,0.00,0.00,0.0,38534.33,8.7,0,82,52
2025-12-27,26.9,16.1,0.00,0.00,0.0,38507.49,8.0,0,83,53
2025-12-28,26.8,16.2,0.00,0.00,0.0,38481.71,8.0,0,78,52
2025-12-29,26.5,16.5,0.00,0.00,0.0,38457.09,8.0,3,81,51
2025-12-30,28.0,16.1,0.00,0.00,0.0,38433.71,5.1,3,148,51
2025-12-31,28.3,16.7,0.00,0.00,0.0,38411.67,9.4,3,162,54
2026-01-01,29.0,18.1,0.00,0.00,0.0,37996.54,13.6,3,120,63
2026-01-02,28.9,18.8,0.00,0.00,0.0,36213.84,10.1,3,104,62
2026-01-03,27.5,18.5,0.00,0.00,0.0,30637.13,10.7,3,111,62
2026-01-04,26.6,18.0,0.00,0.00,0.0,37750.01,10.7,3,84,57
2026-01-05,26.8,17.5,0.00,0.00,0.0,37755.32,9.9,1,72,52
2026-01-06,26.6,17.0,0.00,0.00,0.0,38024.81,10.5,3,71,51
2026-01-07,26.5,16.5,0.00,0.00,0.0,38134.29,11.3,3,82,46
2026-01-08,26.0,16.2,0.00,0.00,0.0,37853.86,10.3,3,77,44
2026-01-09,25.3,16.2,0.00,0.00,0.0,37770.66,11.6,3,61,41
2026-01-10,25.5,17.1,0.00,0.00,0.0,32425.32,10.8,3,84,37
2026-01-11,25.5,16.6,0.00,0.00,0.0,29362.04,9.7,3,96,42
2026-01-12,26.5,18.8,0.00,0.00,0.0,37256.66,10.2,1,105,48
2026-01-13,29.5,19.0,0.00,0.00,0.0,37251.29,9.6,2,111,56
2026-01-14,29.6,19.7,0.20,0.20,2.0,36989.73,8.5,51,159,52
2026-01-15,28.8,20.0,0.00,0.00,0.0,36989.96,8.3,3,84,54
2026-01-16,28.6,18.9,0.00,0.00,0.0,37959.53,8.4,3,78,46
2026-01-17,29.6,17.5,0.00,0.00,0.0,38198.11,8.7,2,74,40
2026-01-18,30.1,17.0,0.00,0.00,0.0,38434.65,7.9,0,162,38
2026-01-19,29.7,17.6,0.00,0.00,0.0,38151.12,11.1,0,130,47
2026-01-20,28.4,18.0,0.00,0.00,0.0,37867.29,11.2,1,104,48
2026-01-21,27.2,17.7,0.00,0.00,0.0,37495.54,11.7,2,108,52
2026-01-22,27.0,17.4,0.00,0.00,0.0,37818.51,11.6,1,124,49
2026-01-23,26.8,17.6,0.00,0.00,0.0,38309.06,11.6,0,116,49
2026-01-24,28.1,17.5,0.00,0.00,0.0,36805.36,11.2,3,123,58
2026-01-25,28.6,19.1,0.00,0.00,0.0,37225.73,9.6,2,123,56
2026-01-26,28.7,19.6,0.00,0.00,0.0,34487.43,10.9,3,127,56
2026-01-27,28.6,19.5,0.00,0.00,0.0,37195.11,10.5,3,127,52
2026-01-28,30.1,19.0,0.00,0.00,0.0,32519.47,9.7,3,110,53
2026-01-29,29.2,19.4,0.00,0.00,0.0,37389.51,10.7,3,98,54
2026-01-30,28.5,19.0,0.00,0.00,0.0,33984.52,10.7,3,105,55
2026-01-31,27.6,18.1,0.00,0.00,0.0,37664.48,10.9,3,108,55
2026-02-01,27.6,17.8,0.00,0.00,0.0,38301.39,10.4,3,103,59
2026-02-02,28.1,18.1,0.00,0.00,0.0,38777.55,11.5,2,104,59
2026-02-03,28.0,18.3,0.00,0.00,0.0,33125.38,11.5,3,108,59
2026-02-04,28.1,18.4,0.00,0.00,0.0,37952.71,11.2,2,103,56
2026-02-05,28.4,18.5,0.00,0.00,0.0,39183.83,9.2,1,100,54
2026-02-06,28.8,18.9,0.00,0.00,0.0,39653.91,9.9,0,83,49
2026-02-07,29.4,18.5,0.00,0.00,0.0,40374.15,10.3,0,42,40
2026-02-08,29.5,19.2,0.00,0.00,0.0,40776.89,10.6,3,55,32
2026-02-09,30.0,18.9,0.00,0.00,0.0,40552.63,11.1,3,73,34
2026-02-10,30.0,18.6,0.00,0.00,0.0,40968.89,10.7,3,87,42
2026-02-11,29.5,18.2,0.00,0.00,0.0,40974.28,11.2,1,105,51
2026-02-12,29.6,18.2,0.00,0.00,0.0,40813.66,11.5,3,110,46
2026-02-13,30.2,18.6,0.00,0.00,0.0,41069.59,10.4,3,122,41
2026-02-14,30.5,19.2,0.00,0.00,0.0,41207.83,9.5,3,95,38
2026-02-15,31.1,18.8,0.00,0.00,0.0,41261.59,10.3,3,66,39
2026-02-16,30.7,20.6,0.00,0.00,0.0,41315.97,11.5,0,105,39
2026-02-17,30.0,19.6,0.00,0.00,0.0,40791.74,11.2,1,119,45
2026-02-18,29.4,18.8,0.00,0.00,0.0,41426.32,10.9,0,126,47
2026-02-19,30.0,19.8,0.00,0.00,0.0,41331.31,11.8,0,118,47
2026-02-20,31.0,19.5,0.00,0.00,0.0,41538.46,11.8,3,114,49
2026-02-21,31.5,20.9,0.00,0.00,0.0,40864.71,10.8,3,120,46
2026-02-22,31.9,21.8,0.00,0.00,0.0,28744.50,12.1,3,114,49
2026-02-23,31.4,19.5,5.00,5.00,5.0,37673.63,12.5,61,90,62
2026-02-24,28.9,19.9,0.60,0.60,2.0,38518.43,8.4,53,127,65
2026-02-25,29.0,20.6,0.00,0.00,0.0,40709.94,6.4,2,111,60
2026-02-26,29.6,20.4,0.00,0.00,0.0,41143.78,8.1,2,133,58
2026-02-27,30.4,21.5,0.00,0.00,0.0,35021.92,10.4,3,175,54
2026-02-28,31.5,20.8,0.00,0.00,0.0,41996.75,9.4,3,182,50
2026-03-01,32.7,21.8,0.00,0.00,0.0,39838.26,10.8,3,220,46
2026-03-02,34.1,22.9,0.00,0.00,0.0,37786.42,11.3,3,108,44
2026-03-03,34.1,22.0,0.00,0.00,0.0,42169.10,10.8,0,68,39
2026-03-04,33.6,20.9,0.00,0.00,0.0,42226.50,12.1,0,43,34
2026-03-05,34.5,21.0,0.00,0.00,0.0,42284.34,11.1,0,6,29
2026-03-06,35.1,21.9,0.00,0.00,0.0,42342.58,9.4,0,11,27
2026-03-07,35.2,21.6,0.00,0.00,0.0,42401.18,11.0,0,64,31
2026-03-08,34.5,22.5,0.00,0.00,0.0,42460.08,11.5,0,61,41
2026-03-09,33.7,22.8,0.00,0.00,0.0,42519.26,12.9,0,99,54
2026-03-10,32.5,22.4,0.00,0.00,0.0,42578.66,11.5,0,117,49
2026-03-11,34.3,22.1,0.00,0.00,0.0,42638.23,13.1,0,123,37
2026-03-12,35.3,21.0,0.00,0.00,0.0,42697.95,11.4,0,99,32
2026-03-13,36.0,23.5,0.00,0.00,0.0,42724.65,14.6,0,109,32
2026-03-14,35.5,23.2,0.00,0.00,0.0,39275.47,12.6,3,148,39
2026-03-15,33.9,22.8,0.00,0.00,0.0,36016.06,14.7,3,180,40
2026-03-16,33.3,23.0,0.30,0.30,2.0,40349.60,13.9,51,158,44
2026-03-17,31.0,20.5,2.80,2.80,4.0,35918.72,15.1,55,173,53
2026-03-18,27.8,20.4,1.40,1.40,4.0,30464.74,13.7,53,102,64
2026-03-19,30.4,19.8,0.00,0.00,0.0,40745.53,12.2,3,126,58
2026-03-20,30.8,20.0,0.00,0.00,0.0,42812.18,7.9,1,115,52
2026-03-21,32.5,22.0,0.10,0.10,1.0,38722.64,9.4,51,142,56
2026-03-22,31.4,22.5,0.60,0.60,4.0,41841.20,10.5,51,101,57
2026-03-23,34.0,23.6,0.00,0.00,0.0,42799.84,9.7,2,125,48
2026-03-24,33.7,23.9,0.70,0.70,4.0,38177.21,7.8,51,218,53
2026-03-25,33.5,24.0,0.10,0.10,1.0,39636.36,9.0,51,176,49
2026-03-26,35.1,24.1,0.00,0.00,0.0,42885.11,10.4,2,125,43
2026-03-27,35.5,23.9,0.00,0.00,0.0,42295.77,11.5,3,251,40
2026-03-28,35.2,25.2,0.00,0.00,0.0,38198.71,15.0,3,249,36
2026-03-29,36.5,25.2,0.00,0.00,0.0,42769.75,10.0,2,353,33
2026-03-30,36.2,23.2,1.60,1.60,2.0,30641.05,12.1,61,161,45
2026-03-31,32.0,23.3,0.20,0.20,1.0,42278.90,15.1,51,97,55
2026-04-01,33.5,23.9,0.00,0.00,0.0,42952.17,12.3,1,124,50
2026-04-02,33.5,23.6,0.00,0.00,0.0,42963.20,10.4,3,117,45
2026-04-03,34.9,24.4,0.00,0.00,0.0,41300.71,10.5,3,163,40
2026-04-04,34.6,26.3,0.10,0.10,1.0,40313.59,10.3,51,309,39
2026-04-05,33.8,26.3,2.30,2.30,6.0,42352.93,8.5,53,326,43
2026-04-06,34.7,25.0,0.00,0.00,0.0,43008.22,15.4,1,272,32
2026-04-07,34.5,24.6,0.00,0.00,0.0,43019.89,12.4,0,324,29
2026-04-08,35.5,25.2,0.00,0.00,0.0,43031.79,13.0,0,311,29
2026-04-09,36.3,25.9,0.00,0.00,0.0,43043.95,15.9,2,316,33
2026-04-10,36.8,25.6,0.00,0.00,0.0,43056.42,12.2,2,26,34
2026-04-11,37.9,26.2,0.00,0.00,0.0,43069.23,10.7,1,84,37
2026-04-12,38.2,27.2,0.00,0.00,0.0,38764.84,12.8,3,148,38
2026-04-13,37.3,27.4,0.00,0.00,0.0,43095.62,13.6,1,197,37
2026-04-14,38.3,27.5,0.00,0.00,0.0,41995.11,11.6,2,189,35
2026-04-15,38.5,27.7,0.00,0.00,0.0,43122.45,12.4,1,208,33
2026-04-16,38.4,27.4,0.00,0.00,0.0,40522.61,11.8,3,187,39
2026-04-17,39.5,27.7,0.00,0.00,0.0,37046.00,9.5,3,167,36
2026-04-18,39.0,27.1,0.00,0.00,0.0,42783.06,9.9,3,170,40
2026-04-19,38.2,26.6,0.00,0.00,0.0,41738.09,11.4,3,276,38
2026-04-20,37.1,26.6,0.00,0.00,0.0,37398.48,10.3,3,80,35
2026-04-21,36.5,26.3,0.20,0.20,1.0,39600.00,13.7,51,268,44
2026-04-22,37.8,26.5,0.00,0.00,0.0,42669.56,11.6,3,125,36
2026-04-23,37.3,26.9,0.00,0.00,0.0,43200.00,11.3,3,41,36
2026-04-24,37.7,26.4,0.00,0.00,0.0,43200.00,9.1,3,173,34
2026-04-25,38.2,26.9,0.00,0.00,0.0,43209.72,11.4,3,147,36
2026-04-26,37.7,27.9,0.00,0.00,0.0,41232.43,12.9,3,195,36
2026-04-27,39.1,27.6,0.00,0.00,0.0,42738.28,11.8,3,227,35
2026-04-28,39.3,27.3,0.00,0.00,0.0,40960.48,12.2,3,233,38
2026-04-29,39.3,28.0,0.00,0.00,0.0,39575.41,11.8,3,234,32
2026-04-30,38.8,28.5,0.00,0.00,0.0,43200.00,12.3,1,284,26
2026-05-01,37.9,27.3,0.00,0.00,0.0,43364.43,13.8,0,276,28
2026-05-02,38.8,28.2,0.00,0.00,0.0,43350.88,13.7,3,272,25
2026-05-03,38.8,26.6,0.00,0.00,0.0,43337.80,13.5,3,352,32
2026-05-04,38.8,26.1,0.00,0.00,0.0,43325.10,12.4,1,211,33
2026-05-05,38.2,25.5,0.00,0.00,0.0,42123.94,13.6,3,151,39
2026-05-06,35.8,25.5,0.00,0.00,0.0,37469.32,14.2,3,112,49
2026-05-07,35.2,25.4,0.20,0.20,2.0,42068.45,11.4,51,108,49
2026-05-08,34.8,25.3,0.00,0.00,0.0,38298.03,13.1,3,116,52
2026-05-09,34.7,24.7,0.00,0.00,0.0,43519.35,10.3,3,107,50
2026-05-10,36.2,24.7,0.20,0.20,2.0,41589.55,12.3,51,119,50
2026-05-11,36.7,25.0,0.00,0.00,0.0,43499.85,13.5,3,126,47
2026-05-12,36.5,26.1,2.00,2.00,6.0,42076.94,11.0,53,137,50
2026-05-13,36.8,26.5,1.50,1.50,7.0,41159.01,10.0,53,169,45
2026-05-14,36.8,28.5,0.40,0.40,3.0,31851.91,10.5,51,155,46
2026-05-15,37.4,27.5,0.10,0.10,1.0,39751.19,9.8,51,314,40
2026-05-16,37.7,28.0,1.00,1.00,2.0,42277.34,14.1,53,144,47
2026-05-17,36.5,27.6,0.40,0.40,2.0,41431.97,12.1,51,138,48
2026-05-18,36.7,27.9,0.60,0.60,3.0,43200.00,13.2,51,144,46
2026-05-19,37.9,28.0,0.30,0.30,2.0,41575.70,11.3,51,246,45
2026-05-20,38.5,28.1,0.30,0.30,2.0,42766.97,13.3,51,262,40
2026-05-21,40.0,29.3,0.00,0.00,0.0,42726.73,15.5,2,284,37
2026-05-22,36.8,29.2,0.20,0.20,2.0,42269.51,19.5,51,273,49
2026-05-23,37.2,27.9,0.80,0.80,1.0,43676.66,17.7,53,290,46
2026-05-24,37.7,26.5,0.00,0.00,0.0,43673.41,18.4,2,291,43
2026-05-25,37.1,25.1,3.00,3.00,7.0,43142.20,14.7,55,286,46
2026-05-26,36.9,27.8,3.20,3.20,7.0,41681.60,14.5,55,275,47
